,name,extracted_address,latitude,longitude,url,url_type,address
50,Ministop -  Thành Thái 3,"5 Đ. Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7693551,106.6481344,"https://www.google.com/maps/place/MINISTOP+Viet+Nam/@10.7693551,106.6481344,15z/data=!4m10!1m2!2m1!1sMinistop+-++Th%C3%A0nh+Th%C3%A1i+3!3m6!1s0x31752f4a191cb8df:0xf20c5ed312e9ed1a!8m2!3d10.7693551!4d106.6661588!15sChpNaW5pc3RvcCAtICBUaMOgbmggVGjDoWkgMyIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWgKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyHxABIhtplPz18SMTCQZxgHcVAL1GMmWYZmGyl2IyPOsyGxACIhdtaW5pc3RvcCB0aMOgbmggdGjDoWkgM-ABAA!16s%2Fg%2F11v3q6mrcy?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"5 Thành Thái, Phường 14, Quận 10, Thành phố Hồ Chí Minh."
51,Ministop -  Mã Lò,"102 Đường Số 29, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7568198,106.6091531,"https://www.google.com/maps/place/CHTL+-+MINISTOP+-+S257+-+%C4%90%C6%B0%E1%BB%9Dng+s%E1%BB%91+29/@10.7568198,106.6091531,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d0009d9f3f5:0x7d10875e351a63b3!8m2!3d10.7568145!4d106.611728!16s%2Fg%2F11y6b46zks?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"168 Mã Lò, Khu phố 2, Phường Bình Trị Đông A, Quận Bình Tân, Thành phố Hồ Chí Minh."
52,Ministop -  Lê Văn Thọ,"314 Đ. Lê Văn Thọ, Phường 11, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8454085,106.6391055,"https://www.google.com/maps/place/MiniStop+l%C3%AA+v%C4%83n+th%E1%BB%8D/@10.8454085,106.6391055,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgTMOqIFbEg24gVGjhu40!3m6!1s0x317529004fb9e7a9:0x6e9b0c45a3460be7!8m2!3d10.8454085!4d106.6571299!15sChpNaW5pc3RvcCAtICBMw6ogVsSDbiBUaOG7jSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAVoKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABMh8QASIbpoVXmOhssbPXBfcjpmPbj1Nglhs74ZeOFzWHMhsQAiIXbWluaXN0b3AgbMOqIHbEg24gdGjhu43gAQA!16s%2Fg%2F11y43t68sr?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"314 Lê Văn Thọ, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh."
53,Ministop -  Lê Đức Thọ 2,"527 Đ. Lê Đức Thọ, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh 70000, Vietnam",10.8498155,106.653479,"https://www.google.com/maps/place/MINISTOP+-+L%C3%AA+%C4%90%E1%BB%A9c+Th%E1%BB%8D/@10.8498155,106.653479,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgTMOqIMSQ4bupYyBUaOG7jSAy!3m6!1s0x31752976c24363db:0xbec98fd9626dabe5!8m2!3d10.8463217!4d106.6704441!15sCh5NaW5pc3RvcCAtICBMw6ogxJDhu6ljIFRo4buNIDIiA4gBAVodIhttaW5pc3RvcCBsw6ogxJHhu6ljIHRo4buNIDKSARFjb252ZW5pZW5jZV9zdG9yZaoBbAoNL2cvMTFiYnJoajBfZAoJL20vMDYxdHE1EAEqDCIIbWluaXN0b3AoQjIfEAEiG6THiW_tJLRWyh6GD2IlVMKocIV6Vi4aRQUUtTIfEAIiG21pbmlzdG9wIGzDqiDEkeG7qWMgdGjhu40gMuABAA!16s%2Fg%2F11syj81266?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"1177 Lê Đức Thọ, Phường 15, Quận Gò Vấp, Thành phố Hồ Chí Minh."
54,Ministop -  Cư Xá Lữ Gia,"43B Đường Số 2, Khu Phố 2, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7717332,106.6185707,"https://www.google.com/maps/place/Mini+Stop/@10.7717332,106.6185707,14z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgQ8awIFjDoSBM4buvIEdpYQ!3m6!1s0x31752f27fd7bd077:0x1c7d2e440ee8a00!8m2!3d10.7717332!4d106.6546196!15sChxNaW5pc3RvcCAtICBDxrAgWMOhIEzhu68gR2lhIgOIAQFaGyIZbWluaXN0b3AgY8awIHjDoSBs4buvIGdpYZIBDWdyb2Nlcnlfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnNOazk2ZVMxQlJSQUKqAWoKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyHxABIhuoE452TuzX-PummO7pH48Cel3X3Y5jL4hrGCMyHRACIhltaW5pc3RvcCBjxrAgeMOhIGzhu68gZ2lh4AEA-gEECAAQKw!16s%2Fg%2F11l5x2kb43?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"77B Đường số 2 Cư Xá Lữ Gia, Phường 15, Quận 11, Thành phố Hồ Chí Minh."
55,Ministop -  Bệnh Viện Quân Y 175,"768 Nguyễn Kiệm, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8164496,106.6776773,"https://www.google.com/maps/place/Ministop+B%E1%BB%87nh+vi%E1%BB%87n+qu%C3%A2n+y/@10.8164496,106.6776773,17z/data=!3m1!4b1!4m6!3m5!1s0x31752996cb1c03a9:0x5bf536fd3cd97bb!8m2!3d10.8164443!4d106.6802522!16s%2Fg%2F11vj6xbj37?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"786 Nguyễn Kiệm, Phường 03, Quận Gò Vấp, Thành phố Hồ Chí Minh."
56,Ministop -  Tân Kỳ Tân Quý 2,"446 Đ. Tân Kỳ Tân Quý, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7985708,106.607535,"https://www.google.com/maps/place/Ministop+S210+-+446+T%C3%A2n+K%E1%BB%B3+T%C3%A2n+Qu%C3%BD/@10.7985708,106.607535,16z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgVMOibiBL4buzIFTDom4gUXXDvSAy!3m6!1s0x31752b2d5ecd5969:0x2616307ab6825485!8m2!3d10.7985708!4d106.6165472!15sCiFNaW5pc3RvcCAtICBUw6JuIEvhu7MgVMOibiBRdcO9IDIiA4gBAVogIh5taW5pc3RvcCB0w6JuIGvhu7MgdMOibiBxdcO9IDKSARFjb252ZW5pZW5jZV9zdG9yZaoBcAoNL2cvMTFiYnJoajBfZAoJL20vMDYxdHE1EAEqDCIIbWluaXN0b3AoQjIgEAEiHKVDpsux5Q8czt1U-Aqbqw3HbiomJnJy6FO2X1EyIhACIh5taW5pc3RvcCB0w6JuIGvhu7MgdMOibiBxdcO9IDLgAQA!16s%2Fg%2F11kqrg8sk2?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"446 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh."
57,Ministop -  One Verandah,"1 Tạ Hiện, Phường Thạnh Mỹ Lợi, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7769014,106.748999,"https://www.google.com/maps/place/Ministop+One+Verandah/@10.7769014,106.748999,17z/data=!3m1!4b1!4m6!3m5!1s0x317525000c1ced8d:0xdd9e4e798fcefed7!8m2!3d10.7768961!4d106.7515739!16s%2Fg%2F11vpdlvtwk?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Cửa hàng thương mại số SH11 và SH12, Dự án One Verandah, số 02 đường Bát Nàn, Khu phố 01, Phường Thạnh Mỹ Lợi, Thành phố Thủ Đức, Thành phố Hồ Chí Minh."
58,Ministop -  Đường số 01,"107 Đ. Số 1, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8458136,106.3729954,"https://www.google.com/maps/place/Ministop+%C4%91%C6%B0%E1%BB%9Dng+s%E1%BB%91+1/@10.8458136,106.3729954,11z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDGsOG7nW5nIHPhu5EgMDE!3m6!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!15sCh1NaW5pc3RvcCAtICDEkMaw4budbmcgc-G7kSAwMSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWsKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyHxABIhvRPuA509Lnlg0sqfnD-MgK3cGiSLZrKNJXTf4yHhACIhptaW5pc3RvcCDEkcaw4budbmcgc-G7kSAwMeABAA!16s%2Fg%2F11wq97szbh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"107 Đường số 01, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh."
59,Ministop -  Âu Cơ 3,"5/7A Đ. Âu Cơ, Phường 9, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.7755593,106.5785417,"https://www.google.com/maps/place/MINISTOP/@10.7755593,106.5785417,13z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgw4J1IEPGoSAz!3m6!1s0x31752f152cddb775:0x12da2d3da54b7a75!8m2!3d10.7755593!4d106.6506395!15sChVNaW5pc3RvcCAtICDDgnUgQ8ahIDMiA4gBAZIBEWNvbnZlbmllbmNlX3N0b3JlqgFjCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoMIghtaW5pc3RvcChCMh8QASIbpMfKVueUgfLdd-do7_ScZUIZCO84ieEJ4orfMhYQAiISbWluaXN0b3Agw6J1IGPGoSAz4AEA!16s%2Fg%2F11kk4jxrwl?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"5/7A Âu Cơ, Phường 09, Quận Tân Bình, Thành phố Hồ Chí Minh."
60,Ministop -  Vườn Lài 3,"56 Đ. Vườn Lài, Phú Thọ Hoà, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7878457,106.6309805,"https://www.google.com/maps/place/MINISTOP+-+V%C6%B0%E1%BB%9Dn+L%C3%A0i/@10.7878457,106.6309805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eabe7858d9b:0xff6810d747e66634!8m2!3d10.7878404!4d106.6335554!16s%2Fg%2F11crzwdzw6?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"221/40 Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Thành phố Hồ Chí Minh."
61,Ministop -  Lý Tự Trọng 2,"101a Lý Tự Trọng, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7742444,106.6950615,"https://www.google.com/maps/place/Ministop+-+L%C3%BD+T%E1%BB%B1+Tr%E1%BB%8Dng+2/@10.7742444,106.6950615,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f5ee2a6f757:0x231cc6dfc458fd6!8m2!3d10.7742391!4d106.6976364!16s%2Fg%2F11svfntrzy?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"101A Lý Tự Trọng, Phường Bến Thành, Quận 01, Thành phố Hồ Chí Minh."
62,Ministop -  Thạch Thị Thanh,"55 Thạch Thị Thanh, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.790455,106.6895403,"https://www.google.com/maps/place/MINISTOP+TH%E1%BA%A0CH+TH%E1%BB%8A+THANH/@10.790455,106.6895403,17z/data=!3m1!4b1!4m6!3m5!1s0x31752977661ab321:0xe94825b4124fd61!8m2!3d10.7904497!4d106.6921152!16s%2Fg%2F11ks077jsc?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"55 Thạch Thị Thanh, Phường Tân Định, Quận 01, Thành phố Hồ Chí Minh"
63,Ministop -  Nguyễn Văn Khối,"220/82 Nguyễn Văn Khối, Phường 8, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8451488,106.6515686,"https://www.google.com/maps/place/Ministop/@10.8451488,106.6515686,17z/data=!3m1!4b1!4m6!3m5!1s0x317529f2a90c65dd:0x1e4becc9eae70918!8m2!3d10.8451435!4d106.6541435!16s%2Fg%2F11stbfx6yg?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"220/82 Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Thành phố Hồ Chí Minh"
64,Ministop -  Lý Thánh Tông,"46 Lý Thánh Tông, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Vietnam",10.7670707,106.6274667,"https://www.google.com/maps/place/Ministop+L%C3%BD+Th%C3%A1nh+T%C3%B4ng+-+S200/@10.7670707,106.6274667,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f08c027c90b:0x54828d333b192a3!8m2!3d10.7670654!4d106.6300416!16s%2Fg%2F11st68zc7k?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"46 Lý Thánh Tông, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh."
65,Ministop -  Đường số 28,"143 Đ. Số 28, Phường 6, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8437927,106.6785195,"https://www.google.com/maps/place/C%E1%BB%ADa+h%C3%A0ng+ti%E1%BB%87n+l%E1%BB%A3i+ministop/@10.8437927,106.6785195,17z/data=!3m1!4b1!4m6!3m5!1s0x317529001bc1daaf:0xb594d98674f820e0!8m2!3d10.8437874!4d106.6810944!16s%2Fg%2F11stdssk6c?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"143 Đường số 28, Phường 6, Quận Gò Vấp, Thành phố Hồ Chí Minh"
66,Ministop -  Đường số 59,"107 Đ. Số 1, Phường Thông Tây Hội, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8458136,106.3729954,"https://www.google.com/maps/place/Ministop+%C4%91%C6%B0%E1%BB%9Dng+s%E1%BB%91+1/@10.8458136,106.3729954,11z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgxJDGsOG7nW5nIHPhu5EgNTk!3m6!1s0x3175290025ddc723:0x838d0d38b6e3fb57!8m2!3d10.8458136!4d106.6613865!15sCh1NaW5pc3RvcCAtICDEkMaw4budbmcgc-G7kSA1OSIDiAEBkgERY29udmVuaWVuY2Vfc3RvcmWqAWwKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyIBABIhzRZhexX4rELt1Ss88SzaXW_F7ih9doiIGXatY0Mh4QAiIabWluaXN0b3AgxJHGsOG7nW5nIHPhu5EgNTngAQA!16s%2Fg%2F11wq97szbh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"83 Đường số 59, Phường 14, Quận Gò Vấp, Thành phố Hồ Chí Minh"
67,Ministop -  Huỳnh Văn Nghệ,"98 Đ. Huỳnh Văn Nghệ, Phường 15, Tân Bình, Thành phố Hồ Chí Minh, Vietnam",10.8297189,106.636088,"https://www.google.com/maps/place/Ministop+Hu%E1%BB%B3nh+V%C4%83n+Ngh%E1%BB%87/@10.8297189,106.636088,17z/data=!3m1!4b1!4m6!3m5!1s0x3175291691bb0c3b:0x3184fba11b21278a!8m2!3d10.8297136!4d106.6386629!16s%2Fg%2F11kqrggtpc?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"96 Huỳnh Văn Nghệ, Phường 15 Quận Tân Bình, Thành phố Hồ Chí Minh."
68,Ministop -  Thạch Lam 2,"113 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7780014,106.6248688,"https://www.google.com/maps/place/MINISTOP/@10.7780014,106.6248688,17z/data=!4m10!1m2!2m1!1sMinistop+-++Th%E1%BA%A1ch+Lam+2!3m6!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!15sChlNaW5pc3RvcCAtICBUaOG6oWNoIExhbSAyIgOIAQFaGCIWbWluaXN0b3AgdGjhuqFjaCBsYW0gMpIBEWNvbnZlbmllbmNlX3N0b3JlqgFnCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoMIghtaW5pc3RvcChCMh8QASIbbKV9av76VZrwsXiUVBbA-mrZFIX1JpLgRr2eMhoQAiIWbWluaXN0b3AgdGjhuqFjaCBsYW0gMuABAA!16s%2Fg%2F11tk27690x?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"280 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh."
69,Ministop -  Trịnh Đình Trọng 2,"272 Trịnh Đình Trọng, Phú Trung, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7756205,106.6368303,"https://www.google.com/maps/place/MINISTOP/@10.7756205,106.6368303,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4fe6ee2313:0x6c3cda2241cdcb63!8m2!3d10.7756152!4d106.6394052!16s%2Fg%2F11tjzm689g?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"270A - 272 Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, Thành phố Hồ Chí Minh."
70,Ministop -  Bùi Quang Là,"92-94 Bùi Quang Là, Phường 12, Gò Vấp, Thành phố Hồ Chí Minh 700000, Vietnam",10.8350651,106.6369839,"https://www.google.com/maps/place/MINISTOP/@10.8350651,106.6369839,17z/data=!3m1!4b1!4m6!3m5!1s0x317529fd3f45ac89:0x446f7a34c821a828!8m2!3d10.8350598!4d106.6395588!16s%2Fg%2F11jt4g1qq0?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"92 – 94 Bùi Quang Là, Phường 12, Quận Gò Vấp, Thành phố Hồ Chí Minh."
71,Ministop -  Topaz City,"223 Đ. 154, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8648534,106.8082382,"https://www.google.com/maps/place/Ministop+Topaz+Home+2/@10.8648534,106.8082382,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270004299aa7:0x6027059844f6f3b1!8m2!3d10.8648481!4d106.8108131!16s%2Fg%2F11w3bv9qcq?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"Lô thương mại dịch vụ B1 tầng 1, Chung cư Topaz City - 39 Cao Lỗ, Phường 04, Quận 08, Thành phố Hồ Chí Minh."
72,Ministop -  Bàu Cát,"307a Đ. Bàu Cát, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 700000, Vietnam",10.7906718,106.6437864,"https://www.google.com/maps/place/MINISTOP/@10.7906718,106.6437864,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fd8f8f5d77b:0x6be2f87b8e291eb6!8m2!3d10.7906665!4d106.6463613!16s%2Fg%2F11js_wyd24?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"307A – 307B – 307C Bàu Cát, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh."
73,Ministop -  Tân Kỳ Tân Quý,"293 Đ. Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7978681,106.6134251,"https://www.google.com/maps/place/MINISTOP+-+T%C3%82N+K%E1%BB%B2+T%C3%82N+QU%C3%9D/@10.7978681,106.6134251,15z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgVMOibiBL4buzIFTDom4gUXXDvQ!3m6!1s0x31752b4ff1f46ee3:0x5e8717e2631358fa!8m2!3d10.8021666!4d106.6265805!15sCh9NaW5pc3RvcCAtICBUw6JuIEvhu7MgVMOibiBRdcO9IgOIAQFaHiIcbWluaXN0b3AgdMOibiBr4buzIHTDom4gcXXDvZIBEWNvbnZlbmllbmNlX3N0b3JlqgFuCg0vZy8xMWJicmhqMF9kCgkvbS8wNjF0cTUQASoMIghtaW5pc3RvcChCMiAQASIcpUOqxPi-9bP4hPSsJtJrZv5eypJ_qqcRSJAZLjIgEAIiHG1pbmlzdG9wIHTDom4ga-G7syB0w6JuIHF1w73gAQA!16s%2Fg%2F11pf681q26?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"293B – 293C Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí Minh"
74,Ministop -  Phạm Văn Chí,"220 Đ. Phạm Văn Chí, Phường 1, Quận 6, Thành phố Hồ Chí Minh 700000, Vietnam",10.7448523,106.6105808,"https://www.google.com/maps/place/Ministop+Ph%E1%BA%A1m+V%C4%83n+Ch%C3%AD/@10.7448523,106.6105808,14z/data=!4m10!1m2!2m1!1zTWluaXN0b3AgLSAgUGjhuqFtIFbEg24gQ2jDrQ!3m6!1s0x31752f000d743a7d:0x471364d359f60ab4!8m2!3d10.7448523!4d106.6466297!15sChxNaW5pc3RvcCAtICBQaOG6oW0gVsSDbiBDaMOtWhsiGW1pbmlzdG9wIHBo4bqhbSB2xINuIGNow62SARFjb252ZW5pZW5jZV9zdG9yZaoBQhABMh8QASIbpoOqtTiZ7VOz1QHAQOhxP6wfvMxMRm-E3xALMh0QAiIZbWluaXN0b3AgcGjhuqFtIHbEg24gY2jDreABAA!16s%2Fg%2F11y5gyjm3w?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"220 Phạm Văn Chí, Phường 1, Quận 06, Thành phố Hồ Chí Minh."
75,Ministop -  Đường số 10,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532768,106.6248323,"https://www.google.com/maps/place/Ministop/@10.7532768,106.6248323,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s%2Fg%2F11s86f18rh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"86 – 88 Đường số 10, Phường 13, Quận 06, Thành phố Hồ Chí Minh."
76,Ministop -  Thạch Lam,"113 Đ. Thạch Lam, Phú Thạnh, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7780014,106.6248688,"https://www.google.com/maps/place/MINISTOP/@10.7780014,106.6248688,17z/data=!4m10!1m2!2m1!1sMinistop+-++Th%E1%BA%A1ch+Lam!3m6!1s0x31752fae15a8f369:0x47cdd9483520eeaf!8m2!3d10.7769422!4d106.6300744!15sChdNaW5pc3RvcCAtICBUaOG6oWNoIExhbSIDiAEBWhYiFG1pbmlzdG9wIHRo4bqhY2ggbGFtkgERY29udmVuaWVuY2Vfc3RvcmWqAWYKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNRABKgwiCG1pbmlzdG9wKEIyIBABIhxzG4Fnh9qzPNezMuiDUbsyy50dQq0Sx79OcEIwMhgQAiIUbWluaXN0b3AgdGjhuqFjaCBsYW3gAQA!16s%2Fg%2F11tk27690x?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"113 Thạch Lam, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh."
77,Ministop -  Water Point,"120 Song Hành Xa Lộ Hà Nội, P, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.9184606,106.7122687,"https://www.google.com/maps/place/MINISTOP/@10.9184606,106.7122687,13z/data=!4m10!1m2!2m1!1sMinistop+-++Water+Point!3m6!1s0x3175275971ad014d:0x39d693bae6626097!8m2!3d10.8660597!4d106.8024359!15sChdNaW5pc3RvcCAtICBXYXRlciBQb2ludCIDiAEBWhYiFG1pbmlzdG9wIHdhdGVyIHBvaW50kgERY29udmVuaWVuY2Vfc3RvcmWqAXsKDS9nLzExYmJyaGowX2QKCS9tLzA2MXRxNQoIL20vMDgzOGYQASoYIhRtaW5pc3RvcCB3YXRlciBwb2ludCgAMh8QASIbpTJgGL28EhFz6imgLzT5jGpQ_oJEjr-8qmPfMhgQAiIUbWluaXN0b3Agd2F0ZXIgcG9pbnTgAQA!16s%2Fg%2F11h9rwsfv9?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search,"Tầng trệt gian hàng số 02, Trạm xe buýt và khu thương mại dịch vụ thuộc Lô MC5 thuộc khu đô thị mới Vàm Cỏ Đông, Xã An Thạnh, Huyện Bến Lức, Tỉnh Long An."
78,Ministop -  Akari City,"PJ84+WXV, 77 Võ Văn Kiệt, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7174051,106.6048175,"https://www.google.com/maps/place/Aeon+Ministop+Akari+City+AK5/@10.7174051,106.6048175,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d11b5c44b9f:0x7c85383277859d81!8m2!3d10.7173998!4d106.6073924!16s%2Fg%2F11t4cc6r10?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"AK5-00.01 Akari City, 77 Võ Văn Kiệt P.An Lạc, Q.Bình Tân, TP.HCM"
79,Ministop -  Đường số 6,"86 Đường số 10, P.13, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7532768,106.6248323,"https://www.google.com/maps/place/Ministop/@10.7532768,106.6248323,17z/data=!3m1!4b1!4m6!3m5!1s0x31752d37bd48e7f5:0x8a79f93f7ef4be34!8m2!3d10.7532715!4d106.6274072!16s%2Fg%2F11s86f18rh?entry=ttu&g_ep=EgoyMDI1MTEwNC4xIKXMDSoASAFQAw%3D%3D",search+selected_place,"165 Đường số 6, Phường Bình Trị Đông B, Quận Bình Tân, TP. HCM"
